"","1","2","3","4","5","6","7"
"23",0.145408163265306,0.163265306122449,0.181122448979592,0.127551020408163,0.127551020408163,0.127551020408163,0.127551020408163
"24",0.140056022408964,0.159663865546218,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964
"25",0.134770889487871,0.134770889487871,0.134770889487871,0.172506738544474,0.153638814016172,0.134770889487871,0.134770889487871
"26",0.105042016806723,0.119747899159664,0.119747899159664,0.134453781512605,0.134453781512605,0.149159663865546,0.237394957983193
"27",0.157635467980296,0.123152709359606,0.123152709359606,0.157635467980296,0.157635467980296,0.123152709359606,0.157635467980296
"28",0.188861985472155,0.138014527845036,0.121065375302663,0.138014527845036,0.154963680387409,0.138014527845036,0.121065375302663
"30",0.131336405529954,0.131336405529954,0.131336405529954,0.131336405529954,0.115207373271889,0.211981566820276,0.147465437788018
"31",0.15541601255887,0.15541601255887,0.177394034536892,0.100470957613815,0.133437990580848,0.177394034536892,0.100470957613815
"32",0.102040816326531,0.173469387755102,0.144897959183673,0.116326530612245,0.144897959183673,0.187755102040816,0.130612244897959
"33",0.134453781512605,0.119747899159664,0.119747899159664,0.163865546218487,0.119747899159664,0.119747899159664,0.222689075630252
"34",0.133489461358314,0.117096018735363,0.117096018735363,0.133489461358314,0.166276346604215,0.182669789227166,0.149882903981265
"35",0.133489461358314,0.149882903981265,0.149882903981265,0.149882903981265,0.117096018735363,0.149882903981265,0.149882903981265
"36",0.138014527845036,0.138014527845036,0.138014527845036,0.121065375302663,0.121065375302663,0.154963680387409,0.188861985472155
"37",0.119047619047619,0.119047619047619,0.135714285714286,0.135714285714286,0.135714285714286,0.185714285714286,0.169047619047619
"38",0.140056022408964,0.159663865546218,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964
"39",0.134770889487871,0.134770889487871,0.153638814016172,0.134770889487871,0.134770889487871,0.153638814016172,0.153638814016172
"40",0.134770889487871,0.153638814016172,0.134770889487871,0.134770889487871,0.153638814016172,0.134770889487871,0.153638814016172
"41",0.138528138528139,0.108225108225108,0.138528138528139,0.108225108225108,0.183982683982684,0.168831168831169,0.153679653679654
"42",0.123152709359606,0.123152709359606,0.17487684729064,0.123152709359606,0.17487684729064,0.140394088669951,0.140394088669951
"43",0.129251700680272,0.129251700680272,0.129251700680272,0.129251700680272,0.129251700680272,0.145124716553288,0.208616780045351
"44",0.138528138528139,0.138528138528139,0.123376623376623,0.123376623376623,0.183982683982684,0.153679653679654,0.138528138528139
"45",0.119047619047619,0.152380952380952,0.202380952380952,0.135714285714286,0.135714285714286,0.135714285714286,0.119047619047619
"46",0.132275132275132,0.132275132275132,0.132275132275132,0.150793650793651,0.132275132275132,0.150793650793651,0.169312169312169
"47",0.140394088669951,0.123152709359606,0.140394088669951,0.123152709359606,0.17487684729064,0.157635467980296,0.140394088669951
"48",0.148051948051948,0.12987012987013,0.148051948051948,0.148051948051948,0.12987012987013,0.166233766233766,0.12987012987013
"49",0.163265306122449,0.127551020408163,0.145408163265306,0.127551020408163,0.163265306122449,0.145408163265306,0.127551020408163
"50",0.132275132275132,0.150793650793651,0.169312169312169,0.132275132275132,0.132275132275132,0.132275132275132,0.150793650793651
"51",0.174107142857143,0.142857142857143,0.142857142857143,0.158482142857143,0.111607142857143,0.142857142857143,0.127232142857143
"52",0.132505175983437,0.10351966873706,0.19047619047619,0.146997929606625,0.146997929606625,0.132505175983437,0.146997929606625
"53",0.132275132275132,0.150793650793651,0.132275132275132,0.132275132275132,0.150793650793651,0.150793650793651,0.150793650793651
"54",0.164092664092664,0.0965250965250965,0.191119691119691,0.137065637065637,0.150579150579151,0.123552123552124,0.137065637065637
"55",0.155677655677656,0.181318681318681,0.117216117216117,0.13003663003663,0.155677655677656,0.117216117216117,0.142857142857143
"56",0.127551020408163,0.163265306122449,0.127551020408163,0.145408163265306,0.127551020408163,0.127551020408163,0.181122448979592
"57",0.137362637362637,0.156593406593407,0.137362637362637,0.137362637362637,0.156593406593407,0.137362637362637,0.137362637362637
"58",0.137362637362637,0.156593406593407,0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407,0.137362637362637
"59",0.115732368896926,0.103074141048825,0.103074141048825,0.0904159132007233,0.267631103074141,0.141048824593128,0.179023508137432
"60",0.140394088669951,0.123152709359606,0.123152709359606,0.140394088669951,0.140394088669951,0.17487684729064,0.157635467980296
"61",0.132275132275132,0.132275132275132,0.132275132275132,0.150793650793651,0.150793650793651,0.169312169312169,0.132275132275132
"62",0.134770889487871,0.153638814016172,0.134770889487871,0.134770889487871,0.134770889487871,0.153638814016172,0.153638814016172
"63",0.105042016806723,0.119747899159664,0.178571428571429,0.105042016806723,0.178571428571429,0.163865546218487,0.149159663865546
"64",0.171912832929782,0.154963680387409,0.121065375302663,0.171912832929782,0.138014527845036,0.121065375302663,0.121065375302663
"65",0.140056022408964,0.140056022408964,0.159663865546218,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964
"66",0.12531328320802,0.177944862155388,0.12531328320802,0.142857142857143,0.12531328320802,0.160401002506266,0.142857142857143
"67",0.122448979591837,0.122448979591837,0.210361067503925,0.122448979591837,0.0894819466248038,0.199372056514914,0.133437990580848
"68",0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407,0.137362637362637,0.137362637362637,0.156593406593407
"69",0.169312169312169,0.150793650793651,0.132275132275132,0.132275132275132,0.132275132275132,0.132275132275132,0.150793650793651
"70",0.132275132275132,0.169312169312169,0.132275132275132,0.132275132275132,0.150793650793651,0.150793650793651,0.132275132275132
"71",0.117096018735363,0.149882903981265,0.182669789227166,0.117096018735363,0.117096018735363,0.182669789227166,0.133489461358314
"72",0.134453781512605,0.178571428571429,0.163865546218487,0.134453781512605,0.119747899159664,0.149159663865546,0.119747899159664
"73",0.142857142857143,0.12531328320802,0.177944862155388,0.12531328320802,0.160401002506266,0.142857142857143,0.12531328320802
"74",0.149159663865546,0.163865546218487,0.119747899159664,0.19327731092437,0.163865546218487,0.105042016806723,0.105042016806723
"75",0.140873015873016,0.21031746031746,0.140873015873016,0.168650793650794,0.113095238095238,0.113095238095238,0.113095238095238
"76",0.147465437788018,0.163594470046083,0.115207373271889,0.163594470046083,0.131336405529954,0.147465437788018,0.131336405529954
"77",0.142857142857143,0.12531328320802,0.142857142857143,0.12531328320802,0.142857142857143,0.160401002506266,0.160401002506266
"78",0.140056022408964,0.159663865546218,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964
"79",0.159774436090226,0.133458646616541,0.133458646616541,0.107142857142857,0.159774436090226,0.120300751879699,0.18609022556391
"80",0.10351966873706,0.19047619047619,0.175983436853002,0.118012422360248,0.118012422360248,0.146997929606625,0.146997929606625
"81",0.116326530612245,0.116326530612245,0.159183673469388,0.159183673469388,0.130612244897959,0.187755102040816,0.130612244897959
"82",0.134770889487871,0.134770889487871,0.172506738544474,0.153638814016172,0.134770889487871,0.134770889487871,0.134770889487871
"84",0.133489461358314,0.133489461358314,0.117096018735363,0.182669789227166,0.166276346604215,0.117096018735363,0.149882903981265
"85",0.138014527845036,0.138014527845036,0.154963680387409,0.121065375302663,0.171912832929782,0.121065375302663,0.154963680387409
"86",0.133489461358314,0.166276346604215,0.182669789227166,0.133489461358314,0.133489461358314,0.133489461358314,0.117096018735363
"87",0.132505175983437,0.219461697722567,0.146997929606625,0.118012422360248,0.146997929606625,0.10351966873706,0.132505175983437
"88",0.148051948051948,0.12987012987013,0.12987012987013,0.12987012987013,0.148051948051948,0.184415584415584,0.12987012987013
"89",0.12531328320802,0.12531328320802,0.160401002506266,0.160401002506266,0.160401002506266,0.12531328320802,0.142857142857143
"90",0.140394088669951,0.140394088669951,0.140394088669951,0.123152709359606,0.123152709359606,0.192118226600985,0.140394088669951
"91",0.153638814016172,0.134770889487871,0.153638814016172,0.134770889487871,0.134770889487871,0.153638814016172,0.134770889487871
"92",0.166233766233766,0.166233766233766,0.148051948051948,0.12987012987013,0.12987012987013,0.12987012987013,0.12987012987013
"93",0.12987012987013,0.166233766233766,0.12987012987013,0.148051948051948,0.148051948051948,0.148051948051948,0.12987012987013
"94",0.134770889487871,0.134770889487871,0.153638814016172,0.134770889487871,0.153638814016172,0.153638814016172,0.134770889487871
"95",0.12531328320802,0.142857142857143,0.160401002506266,0.177944862155388,0.142857142857143,0.12531328320802,0.12531328320802
"96",0.156593406593407,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407
"97",0.169047619047619,0.135714285714286,0.135714285714286,0.135714285714286,0.185714285714286,0.119047619047619,0.119047619047619
"98",0.148051948051948,0.12987012987013,0.12987012987013,0.12987012987013,0.12987012987013,0.202597402597403,0.12987012987013
"99",0.121065375302663,0.138014527845036,0.138014527845036,0.121065375302663,0.138014527845036,0.205811138014528,0.138014527845036
"100",0.148051948051948,0.12987012987013,0.12987012987013,0.166233766233766,0.12987012987013,0.148051948051948,0.148051948051948
"101",0.137362637362637,0.137362637362637,0.175824175824176,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637
"102",0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.159663865546218,0.140056022408964
"103",0.121535181236674,0.121535181236674,0.121535181236674,0.15138592750533,0.136460554371002,0.166311300639659,0.181236673773987
"104",0.12987012987013,0.12987012987013,0.148051948051948,0.148051948051948,0.12987012987013,0.12987012987013,0.184415584415584
"105",0.150793650793651,0.150793650793651,0.132275132275132,0.132275132275132,0.150793650793651,0.150793650793651,0.132275132275132
"106",0.15138592750533,0.181236673773987,0.106609808102345,0.166311300639659,0.136460554371002,0.136460554371002,0.121535181236674
"107",0.115207373271889,0.131336405529954,0.131336405529954,0.131336405529954,0.147465437788018,0.131336405529954,0.211981566820276
"108",0.12987012987013,0.12987012987013,0.12987012987013,0.12987012987013,0.148051948051948,0.202597402597403,0.12987012987013
"109",0.134770889487871,0.134770889487871,0.134770889487871,0.153638814016172,0.134770889487871,0.153638814016172,0.153638814016172
"110",0.153638814016172,0.153638814016172,0.134770889487871,0.134770889487871,0.134770889487871,0.134770889487871,0.153638814016172
"111",0.132275132275132,0.132275132275132,0.132275132275132,0.150793650793651,0.132275132275132,0.150793650793651,0.169312169312169
"112",0.137362637362637,0.156593406593407,0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407,0.137362637362637
"113",0.134770889487871,0.134770889487871,0.153638814016172,0.134770889487871,0.134770889487871,0.153638814016172,0.153638814016172
"114",0.156593406593407,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407
"116",0.147465437788018,0.195852534562212,0.131336405529954,0.131336405529954,0.147465437788018,0.115207373271889,0.131336405529954
"117",0.111545988258317,0.125244618395303,0.125244618395303,0.125244618395303,0.152641878669276,0.180039138943249,0.180039138943249
"118",0.119047619047619,0.119047619047619,0.119047619047619,0.135714285714286,0.119047619047619,0.252380952380952,0.135714285714286
"119",0.133489461358314,0.149882903981265,0.133489461358314,0.133489461358314,0.149882903981265,0.149882903981265,0.149882903981265
"120",0.148051948051948,0.148051948051948,0.148051948051948,0.12987012987013,0.148051948051948,0.148051948051948,0.12987012987013
"121",0.163265306122449,0.127551020408163,0.145408163265306,0.127551020408163,0.145408163265306,0.163265306122449,0.127551020408163
"122",0.137362637362637,0.156593406593407,0.156593406593407,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637
"123",0.12987012987013,0.166233766233766,0.148051948051948,0.12987012987013,0.12987012987013,0.12987012987013,0.166233766233766
"124",0.135714285714286,0.135714285714286,0.169047619047619,0.119047619047619,0.135714285714286,0.169047619047619,0.135714285714286
"125",0.158482142857143,0.111607142857143,0.142857142857143,0.189732142857143,0.142857142857143,0.127232142857143,0.127232142857143
"126",0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.175824175824176,0.137362637362637
"128",0.12531328320802,0.142857142857143,0.142857142857143,0.12531328320802,0.160401002506266,0.12531328320802,0.177944862155388
"129",0.168498168498168,0.104395604395604,0.168498168498168,0.181318681318681,0.13003663003663,0.142857142857143,0.104395604395604
"130",0.102040816326531,0.202040816326531,0.187755102040816,0.116326530612245,0.116326530612245,0.102040816326531,0.173469387755102
"131",0.140659340659341,0.125274725274725,0.202197802197802,0.10989010989011,0.156043956043956,0.140659340659341,0.125274725274725
"132",0.12987012987013,0.12987012987013,0.148051948051948,0.12987012987013,0.12987012987013,0.166233766233766,0.166233766233766
"133",0.135714285714286,0.119047619047619,0.135714285714286,0.169047619047619,0.185714285714286,0.119047619047619,0.135714285714286
"134",0.137065637065637,0.123552123552124,0.123552123552124,0.177606177606178,0.164092664092664,0.123552123552124,0.150579150579151
"135",0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407,0.156593406593407,0.137362637362637,0.137362637362637
"136",0.160997732426304,0.113378684807256,0.129251700680272,0.192743764172336,0.160997732426304,0.113378684807256,0.129251700680272
"137",0.163265306122449,0.163265306122449,0.145408163265306,0.145408163265306,0.127551020408163,0.127551020408163,0.127551020408163
"138",0.17487684729064,0.140394088669951,0.123152709359606,0.140394088669951,0.140394088669951,0.123152709359606,0.157635467980296
"139",0.127551020408163,0.163265306122449,0.127551020408163,0.145408163265306,0.127551020408163,0.163265306122449,0.145408163265306
"140",0.163594470046083,0.131336405529954,0.179723502304147,0.115207373271889,0.115207373271889,0.147465437788018,0.147465437788018
"141",0.148051948051948,0.12987012987013,0.12987012987013,0.148051948051948,0.148051948051948,0.166233766233766,0.12987012987013
"142",0.183673469387755,0.11873840445269,0.11873840445269,0.11873840445269,0.235621521335807,0.105751391465677,0.11873840445269
"143",0.113378684807256,0.160997732426304,0.113378684807256,0.129251700680272,0.17687074829932,0.129251700680272,0.17687074829932
"144",0.134770889487871,0.153638814016172,0.153638814016172,0.153638814016172,0.134770889487871,0.134770889487871,0.134770889487871
"145",0.125274725274725,0.171428571428571,0.10989010989011,0.140659340659341,0.140659340659341,0.171428571428571,0.140659340659341
"146",0.126785714285714,0.189285714285714,0.151785714285714,0.126785714285714,0.101785714285714,0.139285714285714,0.164285714285714
"147",0.137362637362637,0.156593406593407,0.137362637362637,0.137362637362637,0.156593406593407,0.137362637362637,0.137362637362637
"148",0.117096018735363,0.117096018735363,0.133489461358314,0.117096018735363,0.166276346604215,0.182669789227166,0.166276346604215
"149",0.12987012987013,0.148051948051948,0.12987012987013,0.148051948051948,0.12987012987013,0.12987012987013,0.184415584415584
"150",0.12987012987013,0.12987012987013,0.166233766233766,0.12987012987013,0.12987012987013,0.12987012987013,0.184415584415584
"151",0.127551020408163,0.145408163265306,0.127551020408163,0.127551020408163,0.127551020408163,0.145408163265306,0.198979591836735
"152",0.154963680387409,0.138014527845036,0.121065375302663,0.121065375302663,0.171912832929782,0.154963680387409,0.138014527845036
"153",0.119047619047619,0.135714285714286,0.119047619047619,0.135714285714286,0.169047619047619,0.185714285714286,0.135714285714286
"154",0.137362637362637,0.137362637362637,0.156593406593407,0.156593406593407,0.137362637362637,0.137362637362637,0.137362637362637
"155",0.137362637362637,0.137362637362637,0.156593406593407,0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407
"156",0.12987012987013,0.12987012987013,0.12987012987013,0.148051948051948,0.148051948051948,0.166233766233766,0.148051948051948
"157",0.132275132275132,0.169312169312169,0.150793650793651,0.132275132275132,0.132275132275132,0.132275132275132,0.150793650793651
"158",0.21327967806841,0.128772635814889,0.17102615694165,0.100603621730382,0.128772635814889,0.142857142857143,0.114688128772636
"159",0.159183673469388,0.116326530612245,0.116326530612245,0.144897959183673,0.216326530612245,0.116326530612245,0.130612244897959
"160",0.131725417439703,0.157699443413729,0.0927643784786642,0.157699443413729,0.170686456400742,0.170686456400742,0.11873840445269
"161",0.127551020408163,0.145408163265306,0.127551020408163,0.163265306122449,0.145408163265306,0.163265306122449,0.127551020408163
"162",0.133403361344538,0.0892857142857143,0.0745798319327731,0.243697478991597,0.243697478991597,0.0892857142857143,0.126050420168067
"163",0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.159663865546218,0.140056022408964
"164",0.175824175824176,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637
"165",0.132275132275132,0.150793650793651,0.169312169312169,0.150793650793651,0.132275132275132,0.132275132275132,0.132275132275132
"166",0.163265306122449,0.127551020408163,0.145408163265306,0.145408163265306,0.127551020408163,0.127551020408163,0.163265306122449
"167",0.133489461358314,0.133489461358314,0.166276346604215,0.133489461358314,0.149882903981265,0.166276346604215,0.117096018735363
"168",0.127232142857143,0.127232142857143,0.127232142857143,0.111607142857143,0.127232142857143,0.205357142857143,0.174107142857143
"169",0.148571428571429,0.135238095238095,0.201904761904762,0.108571428571429,0.135238095238095,0.161904761904762,0.108571428571429
"170",0.093984962406015,0.093984962406015,0.146616541353383,0.291353383458647,0.107142857142857,0.107142857142857,0.159774436090226
"171",0.12531328320802,0.12531328320802,0.12531328320802,0.142857142857143,0.142857142857143,0.195488721804511,0.142857142857143
"172",0.154963680387409,0.171912832929782,0.138014527845036,0.138014527845036,0.138014527845036,0.138014527845036,0.121065375302663
"173",0.111607142857143,0.127232142857143,0.127232142857143,0.142857142857143,0.127232142857143,0.142857142857143,0.220982142857143
"174",0.153638814016172,0.134770889487871,0.153638814016172,0.153638814016172,0.134770889487871,0.134770889487871,0.134770889487871
"175",0.134770889487871,0.153638814016172,0.153638814016172,0.134770889487871,0.153638814016172,0.134770889487871,0.134770889487871
"176",0.12987012987013,0.166233766233766,0.12987012987013,0.166233766233766,0.12987012987013,0.148051948051948,0.12987012987013
"177",0.17687074829932,0.129251700680272,0.113378684807256,0.113378684807256,0.17687074829932,0.129251700680272,0.160997732426304
"178",0.134770889487871,0.172506738544474,0.153638814016172,0.134770889487871,0.134770889487871,0.134770889487871,0.134770889487871
"179",0.153679653679654,0.153679653679654,0.123376623376623,0.183982683982684,0.108225108225108,0.138528138528139,0.138528138528139
"180",0.12987012987013,0.184415584415584,0.12987012987013,0.12987012987013,0.12987012987013,0.166233766233766,0.12987012987013
"181",0.119047619047619,0.202380952380952,0.152380952380952,0.119047619047619,0.135714285714286,0.152380952380952,0.119047619047619
"182",0.125274725274725,0.156043956043956,0.156043956043956,0.10989010989011,0.140659340659341,0.156043956043956,0.156043956043956
"183",0.105590062111801,0.140372670807453,0.183850931677019,0.114285714285714,0.0795031055900621,0.201242236024845,0.175155279503106
"184",0.106609808102345,0.106609808102345,0.136460554371002,0.181236673773987,0.121535181236674,0.226012793176972,0.121535181236674
"185",0.127232142857143,0.127232142857143,0.111607142857143,0.111607142857143,0.127232142857143,0.189732142857143,0.205357142857143
"186",0.147465437788018,0.147465437788018,0.115207373271889,0.211981566820276,0.115207373271889,0.131336405529954,0.131336405529954
"187",0.132275132275132,0.150793650793651,0.150793650793651,0.169312169312169,0.132275132275132,0.132275132275132,0.132275132275132
"188",0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.175824175824176,0.137362637362637
"189",0.12531328320802,0.142857142857143,0.12531328320802,0.195488721804511,0.160401002506266,0.12531328320802,0.12531328320802
"190",0.115207373271889,0.163594470046083,0.179723502304147,0.179723502304147,0.115207373271889,0.131336405529954,0.115207373271889
"191",0.134770889487871,0.134770889487871,0.153638814016172,0.134770889487871,0.134770889487871,0.172506738544474,0.134770889487871
"192",0.157635467980296,0.123152709359606,0.140394088669951,0.17487684729064,0.123152709359606,0.123152709359606,0.157635467980296
"193",0.115207373271889,0.147465437788018,0.115207373271889,0.195852534562212,0.115207373271889,0.131336405529954,0.179723502304147
"194",0.138014527845036,0.121065375302663,0.138014527845036,0.121065375302663,0.154963680387409,0.205811138014528,0.121065375302663
"195",0.157142857142857,0.134920634920635,0.112698412698413,0.101587301587302,0.0793650793650794,0.146031746031746,0.268253968253968
"196",0.150793650793651,0.132275132275132,0.132275132275132,0.169312169312169,0.150793650793651,0.132275132275132,0.132275132275132
"197",0.135714285714286,0.152380952380952,0.119047619047619,0.202380952380952,0.119047619047619,0.119047619047619,0.152380952380952
"198",0.151785714285714,0.139285714285714,0.114285714285714,0.276785714285714,0.101785714285714,0.114285714285714,0.101785714285714
"199",0.153638814016172,0.153638814016172,0.134770889487871,0.134770889487871,0.134770889487871,0.134770889487871,0.153638814016172
"200",0.117096018735363,0.149882903981265,0.117096018735363,0.231850117096019,0.117096018735363,0.133489461358314,0.133489461358314
"201",0.134770889487871,0.172506738544474,0.134770889487871,0.134770889487871,0.134770889487871,0.134770889487871,0.153638814016172
"202",0.12987012987013,0.148051948051948,0.12987012987013,0.148051948051948,0.12987012987013,0.166233766233766,0.148051948051948
"203",0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.159663865546218
"204",0.12531328320802,0.160401002506266,0.160401002506266,0.142857142857143,0.12531328320802,0.160401002506266,0.12531328320802
"205",0.135714285714286,0.119047619047619,0.119047619047619,0.185714285714286,0.152380952380952,0.119047619047619,0.169047619047619
"206",0.131336405529954,0.163594470046083,0.147465437788018,0.115207373271889,0.131336405529954,0.147465437788018,0.163594470046083
"207",0.138014527845036,0.171912832929782,0.121065375302663,0.121065375302663,0.121065375302663,0.188861985472155,0.138014527845036
"208",0.111607142857143,0.142857142857143,0.127232142857143,0.236607142857143,0.127232142857143,0.127232142857143,0.127232142857143
"209",0.127551020408163,0.127551020408163,0.127551020408163,0.145408163265306,0.163265306122449,0.127551020408163,0.181122448979592
"210",0.0952380952380952,0.108571428571429,0.108571428571429,0.135238095238095,0.228571428571429,0.175238095238095,0.148571428571429
"211",0.12987012987013,0.166233766233766,0.12987012987013,0.12987012987013,0.12987012987013,0.12987012987013,0.184415584415584
"212",0.123152709359606,0.123152709359606,0.140394088669951,0.123152709359606,0.157635467980296,0.157635467980296,0.17487684729064
"213",0.137362637362637,0.137362637362637,0.156593406593407,0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407
"214",0.135714285714286,0.169047619047619,0.202380952380952,0.119047619047619,0.119047619047619,0.135714285714286,0.119047619047619
"215",0.137362637362637,0.156593406593407,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407
"216",0.149882903981265,0.133489461358314,0.117096018735363,0.166276346604215,0.149882903981265,0.133489461358314,0.149882903981265
"217",0.121065375302663,0.171912832929782,0.171912832929782,0.138014527845036,0.138014527845036,0.121065375302663,0.138014527845036
"218",0.140394088669951,0.157635467980296,0.157635467980296,0.157635467980296,0.123152709359606,0.140394088669951,0.123152709359606
"219",0.135238095238095,0.121904761904762,0.175238095238095,0.241904761904762,0.108571428571429,0.108571428571429,0.108571428571429
"220",0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407,0.137362637362637,0.156593406593407
"221",0.12987012987013,0.148051948051948,0.12987012987013,0.148051948051948,0.12987012987013,0.166233766233766,0.148051948051948
"222",0.127551020408163,0.127551020408163,0.127551020408163,0.127551020408163,0.127551020408163,0.23469387755102,0.127551020408163
"223",0.164092664092664,0.164092664092664,0.123552123552124,0.11003861003861,0.177606177606178,0.137065637065637,0.123552123552124
"224",0.132275132275132,0.132275132275132,0.132275132275132,0.132275132275132,0.132275132275132,0.206349206349206,0.132275132275132
"225",0.156593406593407,0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407,0.137362637362637,0.137362637362637
"226",0.134770889487871,0.153638814016172,0.134770889487871,0.153638814016172,0.134770889487871,0.134770889487871,0.153638814016172
"227",0.159663865546218,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964
"228",0.116758241758242,0.164835164835165,0.0879120879120879,0.164835164835165,0.145604395604396,0.174450549450549,0.145604395604396
"229",0.150793650793651,0.132275132275132,0.132275132275132,0.187830687830688,0.132275132275132,0.132275132275132,0.132275132275132
"231",0.140056022408964,0.159663865546218,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964
"233",0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.159663865546218
"234",0.127551020408163,0.163265306122449,0.145408163265306,0.127551020408163,0.145408163265306,0.145408163265306,0.145408163265306
"235",0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.159663865546218
"237",0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964,0.159663865546218,0.140056022408964
"238",0.171912832929782,0.138014527845036,0.138014527845036,0.154963680387409,0.121065375302663,0.138014527845036,0.138014527845036
"239",0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.156593406593407,0.156593406593407
"240",0.140056022408964,0.140056022408964,0.159663865546218,0.140056022408964,0.140056022408964,0.140056022408964,0.140056022408964
"242",0.134770889487871,0.134770889487871,0.153638814016172,0.134770889487871,0.134770889487871,0.172506738544474,0.134770889487871
"243",0.134770889487871,0.153638814016172,0.134770889487871,0.134770889487871,0.172506738544474,0.134770889487871,0.134770889487871
"244",0.132275132275132,0.150793650793651,0.132275132275132,0.132275132275132,0.132275132275132,0.132275132275132,0.187830687830688
"245",0.150793650793651,0.132275132275132,0.150793650793651,0.169312169312169,0.132275132275132,0.132275132275132,0.132275132275132
"246",0.175824175824176,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637,0.137362637362637
